id	wav_path	ref	hyp_large_am	hyp_large_total	am_large	lm_large	cons_large	hyp_ccnn_am	hyp_ccnn_total	am_ccnn	lm_ccnn	cons_ccnn
0b16fd0c88	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/47075/0b16fd0c88.wav	कारण थियो	कारण थियो	कारण थियो	-0.31541645526885986	-1.3287960052490235	-8.185521949144459e-09	कारण थियो	कारण थियो	-0.3102388083934784	-1.3287960052490235	-8.185521949144459e-09
0b2679f04e	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/1d480/0b2679f04e.wav	यसको बाहेक कहिलेकाहिँ	यसको बाहेक कहिलेका	यसको बाहेक कहिलेका	-0.2958627939224243	-1.7688104729903371	-4.138838496720909e-07	यसको बाहेक कहिलेका	यसको बाहेक कहिलेका	-0.3293510675430298	-1.7688104729903371	-4.138838496720909e-07
0b297307e2	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/c89a6/0b297307e2.wav	वर्ष भन्दा कम	वर्षभन्दा 	वर्षभन्दा 	-0.32945841550827026	-2.0855355696244673	-0.023373950611461292	वर्षभन्दा 	वर्षभन्दा 	-0.28760409355163574	-2.0855355696244673	-0.023373950611461292
0b3116ee40	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/2e769/0b3116ee40.wav	छन्त्याल जातिले माउरी	छन्त्याल जातिले माउरी	छन्त्याल जातिले माउरी	-0.3075607717037201	-2.435414054177024	-1.1830380489382977e-07	छन्त्याल जातिले माउरी	छन्त्याल जातिले माउरी	-0.28377819061279297	-2.435414054177024	-1.1830380489382977e-07
0b33b4c3e1	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/88901/0b33b4c3e1.wav	भारतीय चिकित्सापद्दति हो	भारतीय चिकित्सापद्दति हो	भारतीय चिकित्सापद्दति हो	-0.2983831465244293	-2.204134521484375	-5.331706415745429e-07	भारतीय चिकित्सापद्धति हो	भारतीय चिकित्सापद्धति हो	-0.2918185889720917	-2.1348175048828124	-5.327547842171043e-07
0b42d1111a	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/29944/0b42d1111a.wav	छोरी गीताको घरमा	छोरी गीताको घरमा	छोरी गीताको घरमा	-0.30361875891685486	-2.0762836231904873	-3.2465132281846735e-08	छोरी गीताको घरमा	छोरी गीताको घरमा	-0.28712141513824463	-2.0762836231904873	-3.2465132281846735e-08
0b43110fc6	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/ba807/0b43110fc6.wav	यदि पाइन्छ भने	यदि पाइन्छ भने	यदि पाइन्छ भने	-0.3093092143535614	-1.5979021708170573	-3.773548390502886e-07	यदि पाइन्छ भने	यदि पाइन्छ भने	-0.2885799705982208	-1.5979021708170573	-3.773548390502886e-07
0b46b440ee	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/d0756/0b46b440ee.wav	एक ठाउँको नाम	एक ठाउँको नाम	एक ठाउँको नाम	-0.3064720630645752	-1.5852583476475306	-1.487454959324428	एक ठाउँको नाम	एक ठाउँको नाम	-0.30256375670433044	-1.5852583476475306	-1.487454959324428
0b4e717798	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/7ef78/0b4e717798.wav	धेरै प्रशासन संस्थाहरू	धेरै प्रशासन संस्थाहरू	धेरै प्रशासन संस्थाहरू	-0.2940741777420044	-1.3685692496921704	-7.3435734787816055e-09	धेरै प्रशासन संस्थाहरू	धेरै प्रशासन संस्थाहरू	-0.27062419056892395	-1.3685692496921704	-7.3435734787816055e-09
0b507f3450	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/01cf0/0b507f3450.wav	तर यी जातिहरूले	तर यी जातिहरूले	तर यी जातिहरूले	-0.29107576608657837	-1.6863701343536377	-1.917205736390315e-07	तर यी जातिहरूले	तर यी जातिहरूले	-0.27460142970085144	-1.6863701343536377	-1.917205736390315e-07
0b54a9e5b4	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/8f426/0b54a9e5b4.wav	उल्लेख्य बनोस्	उल्लेख्य ब	उल्लेख्य ब	-0.28675106167793274	-2.1107973618940874	-0.00038369935513897377	उल्लेख्य ब	उल्लेख्य ब	-0.2693633437156677	-2.1107973618940874	-0.00038369935513897377
0b5714473e	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/43655/0b5714473e.wav	अतिरिक्त भूमिको यस	अतिरिक्त भूमिको यस	अतिरिक्त भूमिको यस	-0.3138621747493744	-1.8640658729954769	-7.863020887031637e-08	अतिरिक्त भूमिको यस	अतिरिक्त भूमिको यस	-0.28143274784088135	-1.8640658729954769	-7.863020887031637e-08
0b59591df7	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/14763/0b59591df7.wav	जहाँका तीर्थहरूमा गएर	जहाँका तीर्थह	जहाँका तीर्थह	-0.2924201786518097	-2.5337061200823103	-2.1489470345633372	जहाँका तीर्थह	जहाँका तीर्थह	-0.2661353647708893	-2.5337061200823103	-2.1489470345633372
0b5ba9ccf2	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/1d9ac/0b5ba9ccf2.wav	यहाँ पहिले जस्तै	यहाँ पहिले जस्तै	यहाँ पहिले जस्तै	-0.3113727867603302	-1.3716633740593405	-1.7121670666862936	यहाँ पहिले जस्तै	यहाँ पहिले जस्तै	-0.29138171672821045	-1.3716633740593405	-1.7121670666862936
0b5eeb6fda	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/2001f/0b5eeb6fda.wav	शाही नेपाली सेनाद्वारा	शाही नेपाली सेनाद्वारा	शाही नेपाली सेनाद्वारा	-0.3126428425312042	-1.4808323072350544	-2.477532768313287e-07	शाही नेपाली सेनाद्वारा	शाही नेपाली सेनाद्वारा	-0.28832724690437317	-1.4808323072350544	-2.477532768313287e-07
0b5f198e08	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/8b655/0b5f198e08.wav	रूपमा उल्लेख गरियो	रूपमा उल्लेख गरियो	रूपमा उल्लेख गरियो	-0.285169392824173	-1.3011079085500616	-6.88568924919022e-08	रूपमा उल्लेख गरियो	रूपमा उल्लेख गरियो	-0.2629278600215912	-1.3011079085500616	-6.88568924919022e-08
0b67df6085	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/b9139/0b67df6085.wav	अङ्क पाइँदैन	अङ्क पाइँदैन	अङ्क पाइँदैन	-0.3092311918735504	-1.981716302724985	-1.5317222888653095	अङ्क पाइँदैन	अङ्क पाइँदैन	-0.2968771159648895	-1.981716302724985	-1.5317222888653095
0b743aa015	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/23888/0b743aa015.wav	अब तपाईँं नै	अब तपाईँ नै	अब तपाईँ नै	-0.4159497916698456	-1.9891921679178874	-1.853772799173991	अब तपाईँ नै	अब तपाईँ नै	-0.3169579803943634	-1.9891921679178874	-1.853772799173991
0b78c6b680	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/95a0e/0b78c6b680.wav	एक वर्षसम्म निरन्तर	एक वर्षसम	एक वर्षसम	-0.2803833782672882	-2.513397216796875	-4.117687694815686e-07	एक वर्षसम	एक वर्षसम	-0.23744381964206696	-2.513397216796875	-4.117687694815686e-07
0b7fa7d37c	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/9b105/0b7fa7d37c.wav	स्कटको एलियनको	स्कटको एलियनको	स्कटको एलियनको	-0.3731810748577118	-2.5420857747395833	-2.527136227096586e-07	स्कटको एलियनको	स्कटको एलियनको	-0.3170148730278015	-2.5420857747395833	-2.527136227096586e-07
0b84fec034	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/237a3/0b84fec034.wav	तलकोट क्षेत्रमा	तलकोट क्षेत्रमा	तलकोट क्षेत्रमा	-0.3072933256626129	-1.755514144897461	-1.7090214043946617e-07	तलकोट क्षेत्रमा	तलकोट क्षेत्रमा	-0.2694638967514038	-1.755514144897461	-1.7090214043946617e-07
0b8960bd2b	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/f7150/0b8960bd2b.wav	उनीहरू आजभन्दा करिब	उनीहरू आजभन्दा करिब	उनीहरू आजभन्दा करिब	-0.3082699477672577	-2.1390003204345702	-6.528599669763934e-08	उनीहरू आजभन्दा करिब	उनीहरू आजभन्दा करिब	-0.27978289127349854	-2.1390003204345702	-6.528599669763934e-08
0b8db4ba76	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/3999a/0b8db4ba76.wav	किराँत जातिसँग सम्बन्धित	किराँत जाति	किराँत जाति	-0.30018267035484314	-2.0080997149149575	-1.7684332529703777	किराँत जाति	किराँत जाति	-0.2960367798805237	-2.0080997149149575	-1.7684332529703777
0b8e13b058	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/79c24/0b8e13b058.wav	विषयमा विद्यावारिधि गर्नु	विषयमा विद्यावारि	विषयमा विद्यावारि	-0.2832375466823578	-1.9213924407958984	-1.5589541564824888e-06	विषयमा विद्यावारि	विषयमा विद्यावारि	-0.26834356784820557	-1.9213924407958984	-1.5589541564824888e-06
0b939cb5c9	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/3e9ed/0b939cb5c9.wav	कैनमर मुख्य थिए	काइम्मर मुख्य थिए	काइम्मर मुख्य थिए	-0.4246186912059784	-1.9538273281521268	-4.8442135241404884e-08	कैम्बर मुख्य थिए	कैम्बर मुख्य थिए	-0.306444376707077	-1.945211971507353	-3.36497691932891e-08
0b9c50a56b	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/885af/0b9c50a56b.wav	नेपाली लिगमा अनिलले	नेपाली लिगमा अनिलले	नेपाली लिगमा अनिलले	-0.32045406103134155	-1.814461898803711	-6.814201469751424e-08	नेपाली लिगमा अनिलले	नेपाली लिगमा अनिलले	-0.34190884232521057	-1.814461898803711	-6.814201469751424e-08
0b9e0fa576	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/c57bb/0b9e0fa576.wav	कागजात जम्मा गर्नको	कागजात जम्मा गर्नको	कागजात जम्मा गर्नको	-0.3383715748786926	-2.1684333801269533	-8.864250276019447e-08	कागजात जम्मा गर्नको	कागजात जम्मा गर्नको	-0.28812119364738464	-2.1684333801269533	-8.864250276019447e-08
